ticket_id,platform,priority,status,assigned_group,title,description,root_cause,resolution_summary,created_date,resolved_date,app_link,full_text,full_text_clean,cluster_id
CW-1179,CloudWatch,Medium,In Progress,Helpdesk,Lambda timeout errors increasing,Monitoring detected abnormal spike in CPU usage.,High read/write operations,Optimized Lambda execution time.,2025-01-11 11:00:00,2025-01-13 01:00:00,https://console.aws.amazon.com/cloudwatch/home#alarms/CW-1179,CloudWatch - Lambda timeout errors increasing Monitoring detected abnormal spike in CPU usage.,cloudwatch - lambda timeout errors increasing monitoring detected abnormal spike in cpu usage.,13
TAB-1174,Tableau,High,Resolved,DBA Team,Permission denied on shared dashboard,Users experiencing delay in loading components.,Network throttling issue,Optimized query and reindexed table.,2025-01-13 00:00:00,2025-01-14 14:00:00,https://tableau.example.com/views/TAB-1174,Tableau - Permission denied on shared dashboard Users experiencing delay in loading components.,tableau - permission denied on shared dashboard users experiencing delay in loading components.,7
PBI-1069,PowerBI,Low,Open,Security Ops,Row-level security not applied,Scheduled data refresh encountered failure due to timeout.,Gateway server under maintenance,Reconfigured gateway settings and validated connectivity.,2025-01-01 02:00:00,2025-01-03 05:00:00,https://app.powerbi.com/reports/PBI-1069,PowerBI - Row-level security not applied Scheduled data refresh encountered failure due to timeout.,powerbi - row-level security not applied scheduled data refresh encountered failure due to timeout.,3
CW-1171,CloudWatch,High,Open,Cloud Team,CloudWatch alarm triggered for CPU threshold,Elevated latency impacting application performance.,High read/write operations,Scaled instance type.,2025-02-07 21:00:00,2025-02-10 02:00:00,https://console.aws.amazon.com/cloudwatch/home#alarms/CW-1171,CloudWatch - CloudWatch alarm triggered for CPU threshold Elevated latency impacting application performance.,cloudwatch - cloudwatch alarm triggered for cpu threshold elevated latency impacting application performance.,5
CW-1082,CloudWatch,Critical,In Progress,DBA Team,RDS free storage space critically low,Elevated latency impacting application performance.,Unoptimized workload placement,Increased allocated resources.,2025-01-12 16:00:00,2025-01-14 00:00:00,https://console.aws.amazon.com/cloudwatch/home#alarms/CW-1082,CloudWatch - RDS free storage space critically low Elevated latency impacting application performance.,cloudwatch - rds free storage space critically low elevated latency impacting application performance.,5
CW-1094,CloudWatch,Critical,Open,DevOps,CloudWatch alarm triggered for CPU threshold,Failure trend observed across multiple Lambda executions.,Infinite loop execution,Optimized Lambda execution time.,2025-02-06 01:00:00,2025-02-08 23:00:00,https://console.aws.amazon.com/cloudwatch/home#alarms/CW-1094,CloudWatch - CloudWatch alarm triggered for CPU threshold Failure trend observed across multiple Lambda executions.,cloudwatch - cloudwatch alarm triggered for cpu threshold failure trend observed across multiple lambda executions.,18
JIRA-1194,Jira,High,Resolved,DevOps,Database timeout issue,Database query execution time exceeding normal threshold.,Database deadlock,Restarted impacted service and cleared cache.,2025-01-28 16:00:00,2025-01-31 14:00:00,https://jira.example.com/browse/JIRA-1194,Jira - Database timeout issue Database query execution time exceeding normal threshold.,jira - database timeout issue database query execution time exceeding normal threshold.,0
CW-1084,CloudWatch,Low,In Progress,DBA Team,RDS free storage space critically low,Database storage reaching capacity limits.,Unoptimized workload placement,Increased allocated resources.,2025-01-21 10:00:00,2025-01-22 20:00:00,https://console.aws.amazon.com/cloudwatch/home#alarms/CW-1084,CloudWatch - RDS free storage space critically low Database storage reaching capacity limits.,cloudwatch - rds free storage space critically low database storage reaching capacity limits.,4
CW-1093,CloudWatch,High,Resolved,Network Ops,CloudWatch alarm triggered for CPU threshold,Failure trend observed across multiple Lambda executions.,Unoptimized workload placement,Increased allocated resources.,2025-01-07 01:00:00,2025-01-09 11:00:00,https://console.aws.amazon.com/cloudwatch/home#alarms/CW-1093,CloudWatch - CloudWatch alarm triggered for CPU threshold Failure trend observed across multiple Lambda executions.,cloudwatch - cloudwatch alarm triggered for cpu threshold failure trend observed across multiple lambda executions.,18
PBI-1103,PowerBI,High,Open,Helpdesk,Gateway connection error,Visuals stuck loading indefinitely.,Gateway authentication failure,Corrected data transformation steps.,2025-01-20 12:00:00,2025-01-23 01:00:00,https://app.powerbi.com/reports/PBI-1103,PowerBI - Gateway connection error Visuals stuck loading indefinitely.,powerbi - gateway connection error visuals stuck loading indefinitely.,17
CW-1173,CloudWatch,Critical,Open,Cloud Team,ELB target health check failures,Database storage reaching capacity limits.,High read/write operations,Optimized Lambda execution time.,2025-02-01 09:00:00,2025-02-04 01:00:00,https://console.aws.amazon.com/cloudwatch/home#alarms/CW-1173,CloudWatch - ELB target health check failures Database storage reaching capacity limits.,cloudwatch - elb target health check failures database storage reaching capacity limits.,13
CW-1069,CloudWatch,Critical,Resolved,Helpdesk,ELB target health check failures,Auto-recovery event performed by AWS.,High read/write operations,Increased allocated resources.,2025-01-31 19:00:00,2025-02-01 21:00:00,https://console.aws.amazon.com/cloudwatch/home#alarms/CW-1069,CloudWatch - ELB target health check failures Auto-recovery event performed by AWS.,cloudwatch - elb target health check failures auto-recovery event performed by aws.,13
CW-1172,CloudWatch,Critical,Open,Security Ops,ELB target health check failures,Failure trend observed across multiple Lambda executions.,Unbalanced traffic routing,Increased allocated resources.,2025-02-07 05:00:00,2025-02-07 20:00:00,https://console.aws.amazon.com/cloudwatch/home#alarms/CW-1172,CloudWatch - ELB target health check failures Failure trend observed across multiple Lambda executions.,cloudwatch - elb target health check failures failure trend observed across multiple lambda executions.,13
JIRA-1162,Jira,Medium,Open,Cloud Team,Disk space running low,System detected performance degradation across multiple nodes.,Firewall misconfiguration,Optimized memory allocation and redeployed.,2025-01-28 04:00:00,2025-01-31 03:00:00,https://jira.example.com/browse/JIRA-1162,Jira - Disk space running low System detected performance degradation across multiple nodes.,jira - disk space running low system detected performance degradation across multiple nodes.,19
CW-1151,CloudWatch,High,Closed,Network Ops,CloudWatch alarm triggered for CPU threshold,Monitoring detected abnormal spike in CPU usage.,Unoptimized workload placement,Optimized Lambda execution time.,2025-01-15 18:00:00,2025-01-16 07:00:00,https://console.aws.amazon.com/cloudwatch/home#alarms/CW-1151,CloudWatch - CloudWatch alarm triggered for CPU threshold Monitoring detected abnormal spike in CPU usage.,cloudwatch - cloudwatch alarm triggered for cpu threshold monitoring detected abnormal spike in cpu usage.,13
JIRA-1152,Jira,Low,In Progress,Security Ops,High CPU usage on server,Authentication request failed repeatedly for end users.,Database deadlock,Renewed authentication certificate.,2025-01-11 21:00:00,2025-01-13 14:00:00,https://jira.example.com/browse/JIRA-1152,Jira - High CPU usage on server Authentication request failed repeatedly for end users.,jira - high cpu usage on server authentication request failed repeatedly for end users.,15
PBI-1157,PowerBI,Critical,Resolved,DevOps,Incorrect KPI values displayed,Unable to connect to on-prem data gateway.,Dataset schema mismatch,Reconfigured gateway settings and validated connectivity.,2025-01-07 02:00:00,2025-01-09 21:00:00,https://app.powerbi.com/reports/PBI-1157,PowerBI - Incorrect KPI values displayed Unable to connect to on-prem data gateway.,powerbi - incorrect kpi values displayed unable to connect to on-prem data gateway.,8
PBI-1172,PowerBI,Critical,Open,Cloud Team,Report visuals not rendering,Scheduled data refresh encountered failure due to timeout.,Dataset schema mismatch,Reconfigured gateway settings and validated connectivity.,2025-02-07 21:00:00,2025-02-10 04:00:00,https://app.powerbi.com/reports/PBI-1172,PowerBI - Report visuals not rendering Scheduled data refresh encountered failure due to timeout.,powerbi - report visuals not rendering scheduled data refresh encountered failure due to timeout.,3
CW-1075,CloudWatch,Low,In Progress,DBA Team,Lambda timeout errors increasing,Elevated latency impacting application performance.,High read/write operations,Increased allocated resources.,2025-01-22 00:00:00,2025-01-23 06:00:00,https://console.aws.amazon.com/cloudwatch/home#alarms/CW-1075,CloudWatch - Lambda timeout errors increasing Elevated latency impacting application performance.,cloudwatch - lambda timeout errors increasing elevated latency impacting application performance.,5
JIRA-1111,Jira,High,Open,Cloud Team,User unable to login,Service unreachable due to network routing failure.,Database deadlock,Optimized memory allocation and redeployed.,2025-02-04 17:00:00,2025-02-06 17:00:00,https://jira.example.com/browse/JIRA-1111,Jira - User unable to login Service unreachable due to network routing failure.,jira - user unable to login service unreachable due to network routing failure.,9
TAB-1026,Tableau,Critical,Open,Network Ops,Permission denied on shared dashboard,Dashboard not showing newly ingested records.,Incorrect join logic in data model,Adjusted filter logic and republished dashboard.,2025-02-05 18:00:00,2025-02-07 21:00:00,https://tableau.example.com/views/TAB-1026,Tableau - Permission denied on shared dashboard Dashboard not showing newly ingested records.,tableau - permission denied on shared dashboard dashboard not showing newly ingested records.,1
CW-1192,CloudWatch,Low,Open,DBA Team,RDS free storage space critically low,Database storage reaching capacity limits.,Unoptimized workload placement,Increased allocated resources.,2025-02-04 02:00:00,2025-02-05 05:00:00,https://console.aws.amazon.com/cloudwatch/home#alarms/CW-1192,CloudWatch - RDS free storage space critically low Database storage reaching capacity limits.,cloudwatch - rds free storage space critically low database storage reaching capacity limits.,4
JIRA-1103,Jira,Medium,Closed,DBA Team,User unable to login,Users reported service disruptions affecting business workflow.,SSL handshake failure,Resolved deadlock and restarted DB instance.,2025-01-31 18:00:00,2025-02-02 12:00:00,https://jira.example.com/browse/JIRA-1103,Jira - User unable to login Users reported service disruptions affecting business workflow.,jira - user unable to login users reported service disruptions affecting business workflow.,12
PBI-1021,PowerBI,Low,Resolved,Security Ops,Slow dataset refresh performance,Users reported mismatched revenue numbers in dashboard.,Incorrect data transformation logic,Adjusted schema and refreshed dataset successfully.,2025-01-10 02:00:00,2025-01-12 01:00:00,https://app.powerbi.com/reports/PBI-1021,PowerBI - Slow dataset refresh performance Users reported mismatched revenue numbers in dashboard.,powerbi - slow dataset refresh performance users reported mismatched revenue numbers in dashboard.,2
